epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
128,4764.85,0.75187,0.41475,0.00314,0.77826,0.75449,0.81847,0.66063,0.85168,0.92186,0.00544,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427,0.0262281,0.0087427
129,4864.58,0.75744,0.39806,0.00311,0.81579,0.74029,0.82857,0.67425,0.86256,0.89155,0.00565,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328,0.0261984,0.0087328
130,4966.88,0.75934,0.42256,0.00315,0.82067,0.71853,0.8032,0.65841,0.8335,1.01505,0.00529,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229,0.0261687,0.0087229
131,5071.9,0.75934,0.39674,0.0032,0.79546,0.77678,0.82708,0.68215,0.79982,0.96547,0.00503,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713,0.026139,0.008713
132,5174.56,0.76322,0.40526,0.00313,0.78499,0.74628,0.8093,0.67291,0.80817,0.95542,0.0051,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031,0.0261093,0.0087031
133,5276.86,0.77004,0.40839,0.00317,0.78671,0.75625,0.81848,0.68933,0.79015,0.97452,0.00502,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932,0.0260796,0.0086932
134,5380.8,0.7502,0.40422,0.00311,0.75759,0.75515,0.80729,0.67845,0.77066,1.07406,0.00484,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833,0.0260499,0.0086833
135,5484.04,0.73818,0.40273,0.00307,0.76801,0.74632,0.80782,0.68056,0.77713,0.96056,0.00497,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734,0.0260202,0.0086734
136,5588.61,0.75996,0.41539,0.00312,0.7327,0.79674,0.82513,0.70093,0.76389,0.93311,0.0048,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635,0.0259905,0.0086635
137,5690.66,0.74066,0.39034,0.00308,0.74723,0.78459,0.83381,0.69849,0.78695,0.91212,0.00502,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536,0.0259608,0.0086536
138,5792.94,0.73235,0.37253,0.00302,0.78951,0.74054,0.82259,0.6923,0.80691,0.94055,0.00504,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437,0.0259311,0.0086437
139,5897.09,0.75597,0.40962,0.00318,0.82488,0.77227,0.83783,0.70412,0.79992,0.8918,0.00503,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338,0.0259014,0.0086338
140,6003.33,0.75194,0.39297,0.0031,0.81889,0.77013,0.83864,0.70528,0.77897,0.92536,0.00486,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239,0.0258717,0.0086239
141,6107.53,0.75391,0.38722,0.00313,0.84439,0.74156,0.84602,0.69938,0.78566,0.95338,0.00485,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614,0.025842,0.008614
142,6212.37,0.76375,0.3969,0.00323,0.82434,0.77291,0.84319,0.6985,0.79023,0.90458,0.00488,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041,0.0258123,0.0086041
143,6317.11,0.75593,0.3956,0.00316,0.85929,0.7231,0.84215,0.6905,0.81101,0.93901,0.00507,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942,0.0257826,0.0085942
144,6423.49,0.74441,0.41053,0.00316,0.8597,0.68887,0.82154,0.67593,0.80506,0.99021,0.00505,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843,0.0257529,0.0085843
145,6523.03,0.75138,0.40149,0.00309,0.82982,0.73891,0.82168,0.68173,0.78364,0.98051,0.00492,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744,0.0257232,0.0085744
146,6631.15,0.74329,0.3773,0.00311,0.83966,0.77871,0.84219,0.70865,0.76777,0.86644,0.00486,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645,0.0256935,0.0085645
147,6731.18,0.72185,0.36584,0.00296,0.78575,0.77105,0.83181,0.69677,0.77609,0.87856,0.00497,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546,0.0256638,0.0085546
148,6833.71,0.73821,0.37964,0.00308,0.85661,0.74333,0.84094,0.70169,0.78634,0.88172,0.00505,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447,0.0256341,0.0085447
149,6936.02,0.73812,0.36877,0.00304,0.82586,0.75037,0.84728,0.70883,0.77632,0.824,0.00496,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348,0.0256044,0.0085348
150,7040.76,0.75004,0.39244,0.00318,0.86485,0.76076,0.85053,0.70886,0.78183,0.81975,0.00497,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249,0.0255747,0.0085249
151,7142.9,0.74689,0.39815,0.00308,0.84161,0.77216,0.84768,0.70781,0.79223,0.8695,0.00502,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515,0.025545,0.008515
152,7245.07,0.73348,0.36715,0.00308,0.88709,0.75017,0.86043,0.7171,0.80633,0.83822,0.00508,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051,0.0255153,0.0085051
153,7345.91,0.73858,0.38583,0.00305,0.8474,0.78525,0.86096,0.72145,0.79643,0.81219,0.00509,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952,0.0254856,0.0084952
154,7445.52,0.74003,0.37163,0.00304,0.82413,0.72191,0.83111,0.68957,0.82642,0.92099,0.00532,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853,0.0254559,0.0084853
155,7545.08,0.75028,0.39481,0.00309,0.80358,0.73577,0.83206,0.68842,0.83554,0.94387,0.00532,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754,0.0254262,0.0084754
156,7646.39,0.74385,0.37999,0.00304,0.81802,0.70804,0.82672,0.6911,0.80792,0.96793,0.00515,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655,0.0253965,0.0084655
157,7749.74,0.72767,0.36944,0.00303,0.83388,0.74169,0.83787,0.70184,0.79276,0.92942,0.00504,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556,0.0253668,0.0084556
158,7855.86,0.7326,0.39209,0.00304,0.79704,0.77372,0.83377,0.69843,0.78383,0.95711,0.00493,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457,0.0253371,0.0084457
159,7962.31,0.75442,0.39927,0.00307,0.7537,0.75548,0.82332,0.69366,0.78858,1.04986,0.00504,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358,0.0253074,0.0084358
160,8065.64,0.73029,0.36884,0.00299,0.81515,0.70984,0.83043,0.69842,0.8047,0.97997,0.00522,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259,0.0252777,0.0084259
161,8165.01,0.73408,0.39665,0.00302,0.83734,0.67497,0.8271,0.69624,0.78395,1.019,0.00503,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
162,8267.87,0.73769,0.38111,0.00299,0.79512,0.70176,0.82501,0.69304,0.80243,0.99606,0.00515,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061,0.0252183,0.0084061
163,8368.41,0.73345,0.3805,0.00303,0.83238,0.68821,0.826,0.69559,0.79829,0.9964,0.00519,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962,0.0251886,0.0083962
164,8467.44,0.73794,0.39978,0.00303,0.76105,0.74689,0.81486,0.68503,0.79497,1.00095,0.00512,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863,0.0251589,0.0083863
165,8570.93,0.72125,0.38251,0.00296,0.74257,0.74796,0.80746,0.67855,0.78196,0.99519,0.00502,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764,0.0251292,0.0083764
166,8672.69,0.73624,0.40691,0.00304,0.73698,0.72532,0.79769,0.6735,0.78707,0.97827,0.00499,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665,0.0250995,0.0083665
167,8771.93,0.72897,0.37863,0.00299,0.73267,0.73035,0.7963,0.67578,0.78548,1.00276,0.00493,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566,0.0250698,0.0083566
168,8875.34,0.71785,0.37403,0.003,0.73523,0.71438,0.78965,0.67005,0.80216,0.99209,0.00519,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467,0.0250401,0.0083467
169,8976.83,0.72689,0.36819,0.00295,0.77552,0.69132,0.79545,0.67205,0.81446,1.01314,0.00524,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368,0.0250104,0.0083368
170,9079.47,0.74947,0.37958,0.00311,0.73776,0.73012,0.80573,0.68384,0.78868,0.99596,0.00506,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269,0.0249807,0.0083269
171,9181.5,0.73445,0.37974,0.00305,0.76226,0.72768,0.80745,0.6854,0.79224,0.98348,0.00512,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
172,9283.02,0.72423,0.37088,0.00301,0.75901,0.73707,0.81886,0.69141,0.80001,0.98474,0.00518,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071,0.0249213,0.0083071
173,9380.49,0.72341,0.36599,0.00297,0.81407,0.70506,0.8282,0.68813,0.80994,0.98051,0.00524,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972,0.0248916,0.0082972
174,9482.05,0.72213,0.3736,0.00298,0.86997,0.65002,0.82356,0.68581,0.80474,1.01972,0.0052,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873,0.0248619,0.0082873
175,9582.17,0.7154,0.39031,0.00297,0.75113,0.72757,0.82397,0.68563,0.80241,1.00406,0.00513,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774,0.0248322,0.0082774
176,9685.16,0.72293,0.37787,0.003,0.78126,0.70687,0.82006,0.68342,0.81828,0.99678,0.00528,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675,0.0248025,0.0082675
177,9784.52,0.70431,0.36949,0.00291,0.7968,0.71028,0.81572,0.67744,0.82356,0.97549,0.00534,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576,0.0247728,0.0082576
178,9885.29,0.73686,0.39665,0.00304,0.78462,0.70631,0.80555,0.66754,0.82399,0.98758,0.00537,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477,0.0247431,0.0082477
179,9988.27,0.71469,0.38608,0.00293,0.79446,0.69571,0.80491,0.66628,0.83142,1.0197,0.00544,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378,0.0247134,0.0082378
180,10090.1,0.7024,0.38853,0.00293,0.73529,0.75636,0.81089,0.67,0.82248,1.01819,0.00529,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279,0.0246837,0.0082279
181,10190.2,0.70978,0.37552,0.0029,0.75712,0.73773,0.80598,0.66605,0.82259,1.02335,0.00531,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
182,10293.4,0.72703,0.38861,0.00299,0.79604,0.72185,0.8069,0.67427,0.8194,0.97579,0.00523,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081,0.0246243,0.0082081
183,10395.8,0.70977,0.35699,0.00291,0.80788,0.7248,0.80215,0.66723,0.82477,0.97236,0.00535,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982,0.0245946,0.0081982
184,10495.3,0.7126,0.37526,0.00294,0.77556,0.74054,0.80279,0.67159,0.82498,0.98205,0.00537,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883,0.0245649,0.0081883
185,10595.9,0.69432,0.33938,0.00287,0.79285,0.72594,0.80555,0.67534,0.81316,1.01947,0.00532,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784,0.0245352,0.0081784
186,10700.6,0.70885,0.35697,0.00294,0.78195,0.74988,0.81604,0.68116,0.81815,0.98081,0.00528,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685,0.0245055,0.0081685
187,10802.5,0.71099,0.35306,0.00292,0.78534,0.75729,0.81721,0.6871,0.80968,0.95937,0.0052,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586,0.0244758,0.0081586
188,10905,0.70207,0.35101,0.00289,0.85323,0.7273,0.82084,0.68819,0.81255,0.90481,0.00526,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487,0.0244461,0.0081487
189,11005.2,0.70497,0.35787,0.00291,0.83187,0.74618,0.82517,0.69355,0.81556,0.90992,0.0053,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388,0.0244164,0.0081388
190,11106.6,0.71244,0.34598,0.00295,0.81857,0.74825,0.82446,0.68627,0.83055,0.91607,0.00542,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289,0.0243867,0.0081289
191,11207.6,0.70402,0.34017,0.00286,0.81731,0.73856,0.81955,0.68423,0.83229,0.9249,0.00543,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
192,11307.1,0.71038,0.34244,0.00291,0.77677,0.7511,0.81443,0.67662,0.8228,0.93374,0.00537,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091,0.0243273,0.0081091
193,11406.2,0.70103,0.36016,0.00289,0.80978,0.73406,0.81335,0.67759,0.8263,0.94987,0.00542,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992,0.0242976,0.0080992
194,11508.7,0.69711,0.34608,0.0029,0.81038,0.73824,0.81706,0.68449,0.79981,0.95352,0.00523,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893,0.0242679,0.0080893
195,11611.4,0.69671,0.35924,0.00287,0.8271,0.73592,0.82066,0.68806,0.79095,0.96165,0.00517,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794,0.0242382,0.0080794
196,11713.4,0.71104,0.37004,0.00292,0.81357,0.74722,0.82899,0.69602,0.78098,0.96505,0.00507,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695,0.0242085,0.0080695
197,11817.3,0.69934,0.35034,0.00288,0.81887,0.76013,0.83686,0.70316,0.7716,0.94919,0.00502,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596,0.0241788,0.0080596
198,11921.9,0.71436,0.36353,0.00296,0.8436,0.75128,0.84057,0.70974,0.76701,0.95085,0.00496,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497,0.0241491,0.0080497
199,12015.8,0.69291,0.359,0.00286,0.83762,0.74502,0.8355,0.70658,0.77258,0.94188,0.00499,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398,0.0241194,0.0080398
200,12107.5,0.6986,0.35817,0.0029,0.77986,0.77526,0.8363,0.70488,0.76669,0.95084,0.00494,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299,0.0240897,0.0080299
201,12199.4,0.69914,0.36725,0.00287,0.83564,0.73678,0.83879,0.70547,0.78014,0.93293,0.005,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
202,12296.3,0.70524,0.36434,0.00285,0.84281,0.73638,0.84115,0.70532,0.77649,0.9261,0.00498,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101,0.0240303,0.0080101
203,12390.4,0.70588,0.34342,0.0029,0.84257,0.73189,0.83797,0.70295,0.76891,0.94605,0.00496,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002,0.0240006,0.0080002
